gross_perforated_length,number_of_stages,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,average_stage_length,frac_fluid_to_proppant_ratio,bin_lateral_length,batch_frac_classification,well_family_relationship,OilPeakRate
7049.212598,26.0,623431.4286,3291766.509,6501.968504,88.43986755,466.9693903,271.12356150000005,5.280077902,1.5,1,1,43.16627652
6572.834646,22.0,540491.5714,2828982.938,6048.228346,82.23112258,430.4053107,298.76521119999995,5.234092606,1.5,1,1,63.45239077
6331.692913,22.0,560903.2143,2767370.4280000003,6404.527559,88.58661056,437.0664317,287.8042233,4.933775306999999,1.5,1,1,55.58334194
6702.755906,22.0,561545.0,2876118.445,6035.433071,83.77822614,429.0949105,304.670723,5.1217951280000005,1.5,1,1,50.19048396
5561.023622,18.0,459229.2143,2298867.356,6399.606299,82.57997906,413.3892449,308.9457568,5.005925765,1.0,1,0,52.28572238
6393.700787,22.0,565711.3571,2823427.294,6087.598425,88.47948566,441.5951556,290.6227631,4.99093267,1.5,1,0,69.04762973
6531.4960630000005,22.0,564883.7857,2680027.915,6472.440945,86.48612512,410.3237434,296.8861847,4.744388107,1.5,0,2,65.79762923
7267.716535,31.0,518944.2857,2693140.917,6721.456693000001,71.40403498,370.5621847,234.4424689,5.189653283999999,1.5,0,2,87.80698638
7236.220472,31.0,518090.0,2745484.425,6864.173228000001,71.59676823,379.4086202,233.42646690000004,5.299242265,1.5,1,1,134.98811609999998
7029.527559,30.0,514404.2857,2657382.411,6791.338583,73.17764692,378.031438,234.3175853,5.16594143,1.5,1,1,136.5595449
7167.322834999999,32.0,481365.7143,2613413.333,7193.897638,67.16115981,364.6289407,223.9788386,5.429163847000001,1.5,0,2,96.73811021
7389.763779999999,29.0,667074.7143,2698164.7630000003,6409.448819,90.27009986,365.1219232,254.8194407,4.044771455,1.5,0,2,50.99008726
6261.8110240000005,27.0,460928.5714,2424944.375,5970.472441,73.60946692,387.2592715,231.9189268,5.26099818,1.5,0,1,34.29762436
6025.590551,26.0,427302.8571,2339167.362,6254.92126,70.91468521,388.2054949,231.7534827,5.474260991,1.0,0,1,22.78571781
7406.496063,41.0,897674.5,3074231.7260000003,6919.291339,121.200969,415.07235,180.64624540000003,3.424661975,1.5,0,1,83.08493349
7731.299212999999,43.0,1105779.2859999998,3921934.607,6701.771654,143.02632140000003,507.2801478,179.7976561,3.546760785,1.5,1,1,135.6071638
7669.291339,43.0,1124859.2859999998,3916494.106,6135.826771999999,146.6705639,510.6722294,178.3556125,3.4817635910000004,1.5,1,1,129.2381152
7843.503937,43.0,1128636.429,3658465.566,6660.433071,143.8944173,466.432553,182.4070683,3.2414916560000004,1.5,0,1,163.3690729
7753.937008,43.0,1142258.2859999998,3917904.606,6289.370079,147.3133306,505.2793958,180.3241165,3.429963832,1.5,1,1,146.4166893
10467.51969,48.0,1122375.0,5045281.781,6342.519685,107.2245416,481.9940093,218.0733268,4.495183678,2.0,1,1,119.0833518
7868.110235999999,43.0,941141.0,3893709.472,6713.582676999999,119.614618,494.87225710000007,182.9793078,4.137222235,1.5,0,1,111.4762077
7935.03937,44.0,948693.4286,4003616.667,6341.535433,119.5574948,504.5490615000001,180.3418039,4.220137451,1.5,0,2,97.36906269
7698.818898,43.0,919367.6429,3933001.24,6715.551181,119.4167125,510.8577422,179.04229990000002,4.277941768,1.5,1,1,178.2024085
7714.566929,43.0,902528.2857,3815542.591,6686.023622,116.99014270000002,494.5893432,179.4085332,4.227615523,1.5,1,0,128.02382930000002
7576.771654000001,31.0,1102817.143,3500443.042,6688.976378,145.5523795,461.9966394,244.4119888,3.174091974,1.5,1,1,121.2976378
7621.062992,43.0,891028.2143,3432026.0310000004,5965.551181,116.91652659999998,450.3342952,177.2340231,3.851759098,1.5,0,1,69.1718361
7698.818898,43.0,895360.7143,3462080.5360000003,6656.4960630000005,116.2984513,449.6898267,179.04229990000002,3.866688007,1.5,1,2,123.3928762
7548.228345999999,31.0,715848.0,2497825.387,6301.1811020000005,94.83655861,330.91545089999994,243.491237,3.489323692,1.5,0,2,90.22620444
7705.708661,43.0,877891.4286,3410667.028,6267.7165350000005,113.9274098,442.6156214,179.202527,3.88506701,1.5,1,1,154.51192869999997
7663.385826999999,43.0,903907.1429,3869932.099,6289.370079,117.9514073,504.9898552,178.218275,4.28133811,1.5,1,1,90.96429979
7804.133858,38.0,901833.5714,3798988.588,6649.606299,115.5584448,486.7918281,205.3719436,4.212516265,1.5,0,2,81.51191738
4354.330709000001,19.0,302548.0714,1666529.258,6796.259843000001,69.48210682,382.7291424,229.1753005,5.508312283,1.0,0,2,43.97619728
7529.527559,42.0,1086178.571,3829291.093,6520.669290999999,144.255873,508.569902,179.27446569999998,3.525471035,1.5,1,1,140.1309741
7531.496063,42.0,1087161.143,3942022.61,6700.787402,144.34863059999998,523.4049885,179.32133480000002,3.625978206,1.5,1,1,197.5238401
6580.708661,27.0,581231.4286,3602557.058,6019.685039,88.32353147,547.4421133999999,243.7299504,6.198145662000001,1.5,1,0,53.15477013
6667.322835,30.0,641156.4286,3890237.102,5996.062992,96.16399933,583.4781364,222.2440945,6.067531928999999,1.5,0,1,63.50000983
6852.362204999999,27.0,505629.0,3400390.526,6452.755906,73.78900661,496.2362503000001,253.79119280000003,6.725070212,1.5,1,1,40.21429194
6837.598425,30.0,635593.5714,4032790.624,6429.133858,92.95567419,589.7963543999999,227.9199475,6.34492041,1.5,0,1,50.23810301
6895.669290999999,28.0,611322.8571,3484819.039,6403.543307,88.65315770000001,505.3634233,246.27390330000003,5.700455984,1.5,1,1,46.08334047
6752.952756000001,28.0,615818.5714,3492476.041,6002.952756000001,91.19248922,517.1776209,241.1768841,5.671274305,1.5,1,0,49.86905534
7391.732282999999,41.0,1065220.7140000002,3661395.067,6133.858268,144.1097531,495.3365363,180.2861533,3.437217299,1.5,1,1,81.15477446
7330.708661,29.0,708240.0714,3491231.612,6995.078740000001,96.61277022,476.2474916000001,252.7830573,4.9294466,1.5,0,2,144.7774034
4432.086614,19.0,302611.4286,1580860.745,6604.330709000001,68.27741759,356.6854356,233.2677165,5.224061603,1.0,0,2,47.90238837
6826.771654000001,30.0,876597.8571,4470851.692,6525.590551,128.4059145,654.8998441000001,227.5590551,5.100231143999999,1.5,0,1,56.19048489
6666.338583,30.0,869126.7857,4322826.669,6120.07874,130.375434,648.4559126,222.2112861,4.973758421,1.5,0,0,34.93651334
7069.881890000001,31.0,760599.1429,3368083.355,6306.102362,107.5830056,476.398815,228.0607061,4.428197673000001,1.5,0,2,46.41667385
6825.787402,30.0,945245.7143,4692098.726,6511.8110240000005,138.4815639,687.4076865000001,227.5262467,4.96389315,1.5,0,1,66.54762935
6495.07874,30.0,929467.8571,4577569.208000001,6101.377953,143.1034009,704.7750137999999,216.5026247,4.92493546,1.5,0,1,55.23810379
6947.834645999999,31.0,969491.2857,4542973.203,6110.236220000001,139.5386239,653.8689296,224.1236982,4.685935057,1.5,0,0,39.30952989
7312.992126,30.0,964678.3571,4983303.914,6878.937008,131.912949,681.4315985000001,243.7664042,5.165767302,1.5,0,2,86.67858484
7750.984251999999,32.0,809028.7143,3694968.072,6921.259843000001,104.3775459,476.7095316000001,242.2182579,4.567165548999999,1.5,0,2,144.4881176
9657.480315,35.0,723151.4286,4172066.265,5890.748031,74.87992779,432.0036002000001,275.928009,5.769284412,2.0,0,0,101.1666823
9657.480315,36.0,774916.2857,4347820.791999999,6329.724409,80.24000676,450.2023975,268.2633421,5.610697403,2.0,0,2,115.22620829999998
9707.677165,42.0,796317.5,4298863.665,6430.11811,82.02966440000002,442.8313377,231.1351706,5.398429226,2.0,0,0,97.05953883
9032.480315,41.0,835998.3571,4301839.666,6023.622047,92.55468354,476.2633868,220.30439790000003,5.145751338999999,2.0,0,0,72.98810653
6461.614173,32.0,643198.5714,2778871.43,6386.8110240000005,99.5414697,430.0583965,201.9254429,4.320394282,1.5,1,1,43.96429252
6692.913386,33.0,638853.8571,2816582.936,5993.110236,95.45228218,420.8306268999999,202.8155571,4.40880634,1.5,1,1,35.69048171
7235.236220000001,38.0,999013.5714,5096651.741,6784.448819,138.0761513,704.4209181,190.4009532,5.101684188,1.5,0,2,93.60279226
7920.275591,41.0,1039821.286,4113189.137,6548.228346,131.285998,519.3239919,193.1774534,3.955669299,1.5,0,2,90.86906168
7234.251969,38.0,1202716.7140000002,4469151.489,6355.314961,166.25308590000003,617.7765868,190.3750518,3.71588042,1.5,0,2,168.0595498
8052.165354000001,47.0,1041261.429,5279269.817,5832.677165,129.3144617,655.6335575,171.3226671,5.070071427,1.5,1,1,49.51191242
8013.779528,42.0,961483.5714,4900062.258,6200.787402,119.97879,611.4545879,190.8042745,5.096355678,1.5,1,1,65.07143864
7250.0,35.0,820909.0,3519864.545,5836.614173,113.2288276,485.4985579,207.1428571,4.287764594,1.5,1,1,39.38095848
7340.551181,36.0,926674.1429,3619080.06,6242.125984,126.2404035,493.0256558,203.9041995,3.905450571,1.5,1,1,75.82144031
7535.433070999999,42.0,1086080.0,5653510.363,6505.905511999999,144.1297388,750.2568611,179.4150731,5.20542719,1.5,0,2,43.20402967
7206.692913,50.0,1077617.5,5945397.92,7029.527559,149.5300983,824.9828307999999,144.1338583,5.517169051000001,1.5,0,2,155.44050019999997
6643.700787,47.0,915239.8571,5503430.852000001,7119.094488,137.7605474,828.3682586,141.35533590000003,6.013102257999999,1.5,0,2,77.81985331
7709.645668999999,33.0,852547.9286,3922895.607,6895.669290999999,110.58198590000002,508.8295592,233.6256263,4.601378381,1.5,0,2,98.24049139
7092.519684999999,60.0,1284312.143,7201486.745,7308.070866,181.0798136,1015.36366,118.2086614,5.607271399,1.5,0,2,58.28572331
9520.669291,49.0,1382925.0,6034383.433999999,5999.015748,145.2550191,633.8192462000001,194.2993733,4.363492911,2.0,1,2,162.0488346
7776.574803,43.0,1132692.857,4922800.762,6550.19685,145.6544669,633.029436,180.85057680000003,4.346103828,1.5,0,2,231.8357502
7252.952756000001,40.0,1052134.2859999998,4527891.701,6144.685039,145.0628897,624.2825306,181.3238189,4.303530226,1.5,0,2,291.6337753
7200.787402,42.0,953574.0,4644699.719,5896.653543,132.426351,645.0266422,171.4473191,4.870833012,1.5,0,2,54.09524647
9818.897638,51.0,1398454.571,5167282.3,6191.929134,142.424804,526.258903,192.5274047,3.69499475,2.0,1,1,107.9956516
9773.622047,50.0,1414302.8569999998,5279285.317,6146.653543,144.7061131,540.1564836,195.4724409,3.732782756,2.0,1,1,175.9881225
9829.724409,51.0,1400000.0,5262886.313999999,6562.007874,142.42515269999998,535.4052763999999,192.7396943,3.75920451,2.0,1,1,271.4167087
9542.322835,49.0,1387135.7140000002,5955596.922,5994.094488000001,145.3666721,624.1244427,194.7412823,4.293449343,2.0,1,2,152.0968489
7547.244094,41.0,1079804.643,4376472.177,6148.622047,143.072707,579.876856,184.0791243,4.053022189,1.5,0,2,131.4178775
7966.535433,44.0,1186448.571,4891816.257,5984.251969,148.9290522,614.0456285,181.0576235,4.123074843,1.5,0,2,146.9301815
7544.291339,41.0,1106950.0,4545282.703,6534.448819,146.7268363,602.4797426,184.00710580000003,4.106131897,1.5,0,2,140.2750217
6524.606299,40.0,1030382.0,5007477.275,6575.787402,157.92247880000002,767.4757748,163.1151575,4.85982604,1.5,0,2,128.736131
8194.88189,43.0,1203303.643,5726785.886,6103.346457,146.8359958,698.824701,190.5786486,4.759219271,1.5,0,2,122.6547809
6750.984251999999,33.0,954148.2143,4046802.626,6758.858268000001,141.3346823,599.4389077999999,204.5752804,4.241272546,1.5,0,2,144.61748269999998
9627.952756,53.0,1382807.3569999998,9971415.043,7628.937008,143.6242358,1035.67345,181.659486,7.21099363,2.0,0,2,181.7955213
7066.929134,31.0,888925.7143,3752767.581,6757.874016,125.7867027,531.0322928,227.9654559,4.22168863,1.5,0,2,199.3964594
4641.732282999999,12.0,334566.5,1944971.301,9637.795276,72.07793978,419.0184143,386.8110236,5.813407203,1.0,0,2,176.4970511
4360.236220000001,12.0,290515.5714,1792296.2769999998,9603.346457,66.62840193,411.0548573,363.3530184,6.169363895,1.0,0,2,116.6891847
6916.338583,18.0,486469.2143,2681872.415,9624.015748,70.33623477,387.758983,384.2410324,5.512933473,1.5,0,2,150.2503804
4447.834646,12.0,275365.7143,1531803.237,9185.03937,61.91006101,344.393027,370.6528871,5.562795792999999,1.0,0,2,92.16350633
4534.448819,12.0,270425.2143,1551627.74,9499.015748,59.63794611,342.1866256,377.8707349,5.7377332370000005,1.0,0,2,120.8501973
4366.141732,12.0,277514.2857,1697296.763,9366.141732,63.56053072,388.7406472,363.8451444,6.116069875,1.0,0,2,111.84727920000002
4439.96063,15.0,463290.6429,1728325.553,7383.858268000001,104.3456646,389.2659637,295.9973753,3.730542759,1.0,0,0,220.6130103
4383.858268,15.0,364477.8571,1088791.764,7270.669290999999,83.14088524,248.363815,292.25721780000003,2.9872645,1.0,0,1,303.99933280000005
4480.314961,20.0,413318.2857,2829618.438,9430.11811,92.25206026,631.566857,224.015748,6.846100295,1.0,0,2,144.4710938
4422.244094,20.0,397011.1429,2646222.41,9977.362205,89.77594506,598.3890425,221.1122047,6.66536055,1.0,0,2,162.27395369999996
4445.866142,15.0,456076.0714,1657501.983,7264.763779999999,102.5843012,372.8186882,296.3910761,3.634266489,1.0,0,2,219.085153
4431.102362,15.0,363132.8571,1123050.46,7245.078740000001,81.9509069,253.44719390000003,295.40682410000005,3.092671009,1.0,0,2,166.5659782
4333.661417,20.0,405815.0714,2304199.357,8912.401575,93.64254203,531.6980573,216.6830709,5.67795412,1.0,0,2,240.9955135
6832.677165000001,13.0,314751.2143,884319.0535,7329.724409,46.06557674,129.42497240000003,525.5905512,2.80958107,1.5,0,2,120.0116852
4529.527559,10.0,229467.5,643622.0996,7297.244094,50.66036071,142.094753,452.9527559,2.804850794,1.0,0,0,144.2024271
4359.251969,20.0,410529.3571,2097258.825,9864.173228,94.17426662,481.1052079,217.9625984,5.108669546000001,1.0,0,2,141.5666886
4359.251969,20.0,412694.0714,2098762.325,8730.314961,94.67084592,481.4501066000001,217.9625984,5.085516052,1.0,0,2,209.30908
4125.0,19.0,395745.0,2531801.392,9718.503937,95.93818182,613.7700344,217.1052632,6.397557497,1.0,0,0,123.1585905
4583.661417,15.0,358561.0714,1127189.329,7430.118109999999,78.22590693,245.9146142,305.5774278,3.143646701,1.0,0,1,313.71266760000003
4395.669290999999,20.0,429214.6429,2186972.838,9668.307087,97.64488964,497.52897530000007,219.7834646,5.095289443,1.0,0,0,134.7740685
4325.787402,19.0,396825.3571,2446737.379,9504.92126,91.73482659,565.61665,227.6730211,6.165778811,1.0,0,2,123.6063683
4410.433071,20.0,415305.2143,2645307.54,8770.669291,94.16427086,599.7840797,220.5216535,6.369550512000001,1.0,0,2,100.7143013
9579.724409,36.0,651000.0,4000820.762,9599.409449,67.95602589,417.6342232,266.1034558,6.1456540120000005,2.0,0,2,274.0142091
4521.653543,30.0,624009.2857,4085654.12,9309.055118,138.00466569999998,903.5752256,150.72178480000002,6.547425197000001,1.0,0,2,145.866094
4294.291339,20.0,407811.7857,2582486.4,9955.708661,94.96602665,601.3766175,214.7145669,6.332544792,1.0,1,0,110.684779
4388.779528,20.0,408733.5714,2552307.895,9921.259843,93.1314888,581.5529987000001,219.4389764,6.244429314,1.0,1,1,125.2953765
4559.055118,20.0,405229.4286,2514503.389,9940.944882,88.88452059999999,551.5404671,227.9527559,6.205135195,1.0,0,1,105.3852544
4382.874016,20.0,411810.2857,2557438.396,9897.637795,93.95896032,583.507166,219.1437008,6.210234383,1.0,0,1,135.7062115
4420.275591,15.0,365335.7143,1072445.166,7405.511811,82.64998569,242.6195254,294.6850394,2.935505958,1.0,0,0,142.4487125
4240.15748,15.0,362968.2857,1077901.167,7346.456693000001,85.60254835,254.2125315,282.6771654,2.969684155,1.0,0,2,133.4771635
4471.456693,15.0,364629.8571,1044545.162,7313.976378,81.54610056,233.6028801,298.0971129,2.864672602,1.0,0,0,113.7041843
4476.377953,15.0,361555.2143,1030285.159,7145.669290999999,80.76959053,230.16044900000003,298.42519689999995,2.849592866,1.0,0,0,324.56635980000004
3919.291339,12.0,250023.4286,1429968.221,10005.90551,63.79301944,364.8537702,326.6076115,5.719336902,1.0,0,2,243.220871
4759.84252,15.0,365159.2857,1057906.164,7210.629921,76.71667376,222.2565472,317.3228346,2.897108755,1.0,0,0,326.9245744
6935.03937,35.0,708800.5,4562911.004,9972.440945,102.2056923,657.9502668,198.143982,6.437510982999999,1.5,0,2,214.7193189
7197.834645999999,31.0,634033.7143,3953384.112,10125.98425,88.08672962,549.246309,232.1882144,6.235290053,1.5,0,2,207.7000321
7093.503937,35.0,726812.7143,4564675.79,10143.70079,102.4617341,643.5008467,202.6715411,6.280401677,1.5,0,2,238.6594417
8119.094488,30.0,607543.3571,3192349.494,10011.81102,74.82895513,393.1903365,270.6364829,5.254521272,1.5,0,2,219.3619387
4388.779528,15.0,363473.7143,1036562.66,7340.551181,82.81885932,236.1847192,292.5853018,2.8518228960000003,1.0,0,1,270.9363515
6961.614173000001,30.0,612529.0714,3881696.601,8823.818898,87.9866445,557.5857128,232.0538058,6.337163054,1.5,0,2,271.1319467
4320.866142,20.0,415092.3571,2569859.802,9163.385827,96.06693277,594.7557082999999,216.0433071,6.191055456,1.0,0,2,112.5676365
9612.204724,43.0,899571.4286,4747500.532,9916.338583,93.58637840000002,493.9033935,223.5396448,5.277513693,2.0,0,2,149.02514209999998
6618.110236,30.0,623473.8571,3556568.55,8872.047244,94.20723362,537.3994121000001,220.6036745,5.704438943,1.5,0,2,215.2544381
4352.362204999999,20.0,396841.5,2703680.918,9622.047244,91.17841791,621.1985103999999,217.6181102,6.812999443,1.0,0,2,157.0740719
7015.748031,25.0,637265.5714,2812909.435,8922.244094,90.83358874,400.9421979,280.6299213,4.414030134,1.5,0,2,186.1476479
4082.677165,18.0,362147.5714,2416558.874,7978.346457,88.7034553,591.9054522999999,226.8153981,6.672856771,1.0,0,2,26.47619457
4631.8897640000005,15.0,365928.4286,1074723.666,7501.968504,79.00197268,232.0270389,308.7926509,2.936977787,1.0,0,1,322.5845737
4381.8897640000005,15.0,350193.5714,1068089.665,7444.881890000001,79.91838917,243.75092090000004,292.1259843,3.049997922,1.0,0,0,321.2043354
4769.685039,15.0,362575.7143,1118340.673,7646.653543,76.01669949,234.4684531,317.9790026,3.084433482,1.0,0,2,216.6863431
9447.834646,42.0,843587.5,5505877.637999999,9895.669291,89.28897802,582.7660881,224.94844390000003,6.52674161,2.0,0,2,210.3497945
9790.354331,43.0,880370.8571,4740858.412,9997.047244,89.9222671,484.2376744,227.6826589,5.385069682999999,2.0,0,2,173.19038390000003
3987.204724,12.0,318705.7143,1069593.166,9393.700787,79.93211694,268.256395,332.2670604,3.356052677,1.0,0,2,46.29762621
4722.440945,15.0,361653.4286,1049939.162,7244.094488,76.58188483,222.3297601,314.8293963,2.903163857,1.0,0,0,358.29731739999994
9879.92126,43.0,882902.1429,4789510.336,9643.700787,89.36327726,484.7721161,229.7656107,5.424735204,2.0,0,2,192.0745535
6969.488189,25.0,635793.0714,3734617.078,8904.527559,91.22521686,535.8524151,278.7795276,5.873950576,1.5,0,2,248.8045623
4591.535433,15.0,361534.7857,1007655.156,7233.267717000001,78.73940885,219.4593008,306.1023622,2.78715962,1.0,0,1,318.406954
4090.551181,20.0,411335.7143,2032220.815,8954.724409,100.5575278,496.8085533,204.5275591,4.940540643,1.0,0,2,147.98811809999998
4487.204724,16.0,402502.5,2165195.335,9986.220472,89.70005264,482.5265322,280.4502953,5.37933388,1.0,1,1,142.4265697
4480.314961,16.0,397007.7143,2190785.839,9920.275591,88.61156365,488.9803191,280.019685,5.518245012,1.0,1,1,125.701575
9914.370079,43.0,843732.2143,5580830.114,9590.551181,85.10194875,562.9031466,230.566746,6.6144566,2.0,0,2,212.7781282
4440.944882,16.0,405400.7857,2164280.835,10056.10236,91.28705636,487.3469256,277.5590551,5.338620228,1.0,0,1,129.3179962
4630.905511999999,13.0,486988.7857,1430386.721,7388.779528,105.16059640000002,308.87840780000005,356.2235009,2.937206694,1.0,0,0,330.5006464
4843.503937,15.0,365493.0,1028549.159,7198.818898,75.46045275,212.3564206,322.9002625,2.814141883,1.0,0,1,354.0016024
10079.72441,34.0,874088.2857,5070356.356000001,9027.559055,86.71747859,503.0252961,296.46248260000004,5.80073711,2.0,0,2,307.1915952
4567.913386,16.0,397913.4286,2241191.847,9976.377953,87.11054588,490.637991,285.49458660000005,5.632360423,1.0,1,1,134.3500208
4431.102362,13.0,329782.8571,1025919.274,7554.133858,74.42456305,231.526873,340.85402789999995,3.110893279,1.0,1,1,256.5620635
4514.763779999999,13.0,284540.0,1025919.274,7572.834645999999,63.02433835,227.2365342,347.2895215,3.605536212,1.0,1,1,212.0246757
4352.362204999999,13.0,332989.2857,1025919.274,7615.15748,76.50771467,235.71550930000004,334.79709269999995,3.080937789,1.0,1,1,215.6018191
4351.377953,13.0,310956.4286,1025919.274,7629.921259999999,71.46159951,235.7688265,334.721381,3.299238027,1.0,1,1,132.3486157
4389.763779999999,20.0,418495.5714,2125949.329,9119.094488,95.33441717,484.2969772,219.488189,5.079980469,1.0,0,2,176.7738369
6680.11811,48.0,572887.003,3158280.489,9532.480315,85.76001106,472.7881209,139.1691273,5.512920475,1.5,0,2,209.8159055
10168.30709,57.0,1742759.7140000002,9337388.183,9010.826772,171.3913338,918.283457,178.3913524,5.357817321000001,2.0,0,2,384.3520833
4857.283465,16.0,484258.0,1460611.726,7131.8897640000005,99.69729037,300.7054739,303.5802165,3.016185021,1.0,0,0,322.9868357
7521.653543,37.0,1321827.2859999998,5339409.826,8563.976378,175.7362631,709.8718115,203.2879336,4.0394156510000006,1.5,0,2,255.2444443
7470.472441,27.0,687948.7143,3679964.07,8593.503937000001,92.08905056,492.6012509,276.6841645,5.34918373,1.5,0,2,181.844552
4076.771654,11.0,282202.1429,916733.8469,7332.677165000001,69.22196454,224.8675974,370.6156049,3.248500658,1.0,1,0,282.22301989999994
4431.102362,13.0,332111.4286,1003896.715,7325.787402,74.95006918,226.5568776,340.85402789999995,3.02277076,1.0,1,1,258.7928972
4431.102362,13.0,333520.0,1101478.53,7370.078740000001,75.26795202,248.5788954,340.85402789999995,3.302586143,1.0,1,1,421.0635175
4431.102362,13.0,332368.5714,1094093.554,7427.165354000001,75.00810053,246.9122726,340.85402789999995,3.291808096,1.0,1,0,149.49930890000002
7496.062992,35.0,893286.2143,4385581.75,8910.433071,119.1673836,585.0513469,214.17322830000003,4.909492255,1.5,0,2,357.2750553
10114.17323,34.0,858836.5714,4876353.898,8983.267717,84.91416471,482.1307474,297.4756832,5.677860096,2.0,0,2,327.9615984
7555.118109999999,35.0,896863.2143,4436327.282,8902.559055,118.7093572,587.1949607,215.8605174,4.946492632,1.5,0,2,291.2081403
7084.645669,25.0,632372.4286,3785286.586,10227.3622,89.25957036,534.2944111,283.3858268,5.985850133,1.5,0,2,155.8193098
9972.440945,48.0,1206862.143,6618793.31,8919.291339,121.0197332,663.7084488,207.7591864,5.484299387,2.0,0,2,387.9170838
10303.14961,38.0,906264.7143,5160273.346,9400.590551,87.95996845,500.8442606,271.135516,5.694002276,2.0,0,2,196.2632447
10218.50394,38.0,951308.6429,5211863.997,9491.141732,93.09666549,510.0417859,268.9079983,5.478625719,2.0,0,2,243.8777758
4170.275591,20.0,409741.4286,2212070.107,9608.267717,98.25284197,530.4373916000001,208.5137795,5.398697696,1.0,1,1,82.92353664
4655.511811,22.0,453208.5714,2528290.486,9948.818898,97.34881788,543.0746584,211.6141732,5.578646667,1.0,1,1,145.2514511
4007.874016,19.0,389948.5714,2163436.55,9697.834646,97.29561605,539.7965458,210.9407377,5.54800481,1.0,1,1,80.46584579
10130.90551,39.0,998917.8571,5395068.49,9562.007874,98.60104371,532.5356636,259.766808,5.400913049,2.0,0,2,227.2337256
9402.559055,48.0,1709133.1430000002,7037188.196,8708.661417,181.7731889,748.4332887,195.886647,4.117401986,2.0,0,2,303.2796898
7128.937008,40.0,1184533.429,6771163.869,8934.055118,166.1584928,949.8139571,178.22342519999998,5.716313027999999,1.5,1,0,196.61384
7062.007874,40.0,1227238.857,6690514.035,8795.275591,173.780443,947.3954369,176.5501969,5.45168041,1.5,1,1,248.221467
4680.11811,21.0,638451.5,1978435.806,7177.165354000001,136.4178179,422.732025,222.8627672,3.098803599,1.0,0,0,391.4599415
4912.401575,17.0,514524.1429,1546791.739,7212.598425,104.7398375,314.8748562,288.9647985,3.00625687,1.0,0,0,367.0474378
7193.897638,40.0,1150647.143,6788040.051,8916.338583,159.9476669,943.5830745,179.8474409,5.899323779,1.5,1,1,246.3134905
10211.61417,48.0,1209254.2859999998,6863205.836,8327.755906,118.419504,672.0980366,212.7419619,5.675568751,2.0,0,2,416.798755
9903.543307,49.0,1752381.429,7306069.321,8754.92126,176.9448948,737.7227619,202.1131287,4.169223208,2.0,0,2,417.2489931
9753.937008,48.0,1700363.7140000002,7230226.702,10130.90551,174.3258863,741.2623945,203.207021,4.252164782,2.0,1,0,187.7456243
9817.913386,48.0,1690952.2140000002,7163115.751,9947.834646,172.2313233,729.5965517000001,204.5398622,4.236143216,2.0,1,1,295.7990934
9255.905512,45.0,1566883.929,6633727.193,10200.7874,169.28478,716.7021298,205.6867892,4.233706832,2.0,1,1,256.1190873
9991.141732,48.0,1639940.429,6932868.382,9996.062992,164.139442,693.9015147999999,208.1487861,4.22751233,2.0,1,1,287.1375444
9844.488189,48.0,1704344.429,7226668.345,10244.09449,173.1267686,734.0826873,205.0935039,4.240145491,2.0,1,1,229.9942023
4411.417323,23.0,436639.68,2407871.433,8896.653543,98.97945446,545.8271699000001,191.8007532,5.514550195,1.0,1,1,229.1253926
4253.937008,22.0,422087.16,2334052.361,9482.283465,99.22271045,548.680518,193.3607731,5.5297876420000005,1.0,1,1,88.14251364
4647.637795000001,24.0,437100.6225,2537464.163,9784.448819,94.0479103,545.9685704,193.6515748,5.805217454,1.0,1,1,133.2757865
4450.787402,23.0,433840.14,2456788.355,8974.409448999999,97.47491867,551.9895995,193.5124957,5.6628885360000005,1.0,1,1,248.4015861
4450.787402,23.0,416363.805,2433161.547,9572.834646,93.54834716,546.6811436,193.5124957,5.843835409,1.0,1,1,76.24394037
4490.15748,23.0,435696.69,2411338.473,9883.858268,97.0337214,537.0275951,195.2242383,5.5344429470000005,1.0,1,0,155.08662719999998
10118.11024,50.0,1335974.357,7492782.35,8279.527559,132.03793259999998,740.5317965,202.3622047,5.60847767,2.0,0,2,437.5318534
4325.787402,15.0,482138.9286,1681700.439,6874.015748000001,111.4569173,388.7616942,288.3858268,3.487999701,1.0,0,2,158.1775245
10048.22835,48.0,1680315.0,7025079.373,7966.535433,167.2250015,699.1361194,209.3380906,4.180810963,2.0,0,2,601.2619977999999
9825.787402,51.0,1710227.071,7905592.547999999,9266.732283,174.0549639,804.5759821,192.6624981,4.622539709,2.0,1,1,311.3132625
9619.094488,50.0,1621521.571,7653349.694,9838.582677,168.5732034,795.6413885,192.3818898,4.719856849,2.0,1,1,259.6986037
7678.149606,40.0,1340813.7140000002,6189944.092999999,10301.1811,174.6271931,806.1765412999999,191.9537402,4.616557861,1.5,1,1,191.0580908
9587.598425,50.0,1670129.2140000002,7872725.102999999,10232.28346,174.196826,821.1363007,191.7519685,4.713841921,2.0,1,1,198.3167314
9611.220472,47.0,1536881.571,7117585.058999999,9913.385827,159.9049336,740.5495566000001,204.4940526,4.631186418,2.0,1,1,187.8719338
9426.181102,49.0,1638618.071,7501808.651000001,9370.07874,173.8368968,795.8481351,192.3710429,4.578131281,2.0,1,1,266.713954
