surface_x,surface_y,gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,relative_well_position,batch_frac_classification,well_family_relationship,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,OilPeakRate
1085310.42,1397069.229,8841.535433,929428.5714,6553961.967,7693.897637999999,105.1207201,741.2696602999999,0.141811713,0,1,0,1090259.716,1394931.885,1094551.755,1393044.405,66.09643879999999
1102795.274,1394527.314,10364.17323,1207714.2859999998,7370667.057,7091.535433,116.5277981,711.1678756,0.1638541359999999,2,1,2,1096651.226,1397175.159,1091695.616,1399430.9619999998,18.41666952
1042520.118,1464543.739,12558.07087,1620142.8569999998,12130134.33,7961.614173000001,129.0120811,965.9233858,0.133563472,0,0,1,1049006.808,1461393.61,1054724.342,1458838.666,12.46428764
1042147.949,1463386.392,12583.66142,1433714.2859999998,11446054.27,8896.653543,113.9345885,909.5964912,0.125258386,2,1,2,1048629.666,1460334.1,1054254.493,1457815.619,249.0702766
1042159.184,1463409.73,12350.3937,1444142.8569999998,10983806.93,7819.881890000001,116.9309167,889.3487277999999,0.131479265,0,0,1,1048838.423,1460727.8930000002,1054459.969,1458233.7130000002,152.16669019999998
1042544.225,1464533.45,12558.07087,1624428.571,11380677.84,7708.661417,129.35335279999998,906.2441171,0.1427356609999999,1,0,1,1049205.132,1461776.131,1054905.946,1459228.8480000002,234.214322
1042499.6,1464553.434,4311.023622,562428.5714,3755581.2,8271.653543,130.4628832,871.1576482999999,0.149758064,2,1,2,1045595.24,1463313.1619999998,1047717.898,1462365.426,81.00001254
1102743.927,1394551.4319999998,10391.73228,991000.0,8509291.697999999,8408.464567,95.36427354,818.8520899,0.1164609269999999,1,0,1,1096730.749,1397033.535,1091633.618,1399354.898,413.5706422
1042137.22,1463366.119,12350.3937,1900000.0,11925364.17,7973.425197,153.8412496,965.5857502,0.159324275,0,0,0,1048680.136,1460299.025,1054258.39,1457794.73,210.3448738
1085828.648,1397757.792,8822.834646,840142.8571,6387516.667,7821.850394,95.2236884,723.9755616,0.131528871,0,1,0,1090939.861,1396053.2030000002,1095052.0259999998,1394213.549,157.0034257
1102716.708,1394565.315,10357.28346,1058857.143,8357806.115,8217.519685,102.2330949,806.9496353,0.1266908,2,1,2,1096850.51,1397073.217,1091681.292,1399402.555,371.393765
1102695.668,1394571.9019999998,10338.58268,991285.7143,8396156.811,7698.818898,95.88216734,812.1187472,0.118064221,1,0,1,1096865.137,1396964.8490000002,1091685.893,1399379.147,208.7228214
1085771.854,1397591.031,8826.771654,815000.0,7022258.742000001,8217.519685,92.33273863,795.5636576,0.116059523,0,1,0,1090696.53,1395316.1430000002,1094781.364,1393508.5280000002,119.6241682
1043168.062,1419623.659,9707.677165,1166571.429,6005486.632,7898.622047,120.169986,618.6327098999999,0.194250941,0,1,0,1048258.973,1417573.549,1052528.992,1415435.233,219.750034
1043195.573,1419678.961,9864.173228,1199714.2859999998,6160123.882,8291.338583,121.6233999,624.4946981,0.194754896,0,1,0,1048262.598,1417830.867,1052635.822,1415726.293,462.7024526000001
1029848.89,1409279.014,9704.724409,1324714.2859999998,7690927.738,8019.685039,136.5019994,792.4931624,0.172243757,2,1,2,1024558.657,1411877.654,1019907.894,1414108.262,276.38099520000003
1029860.591,1409305.439,9312.992126,992571.4286,6671870.485,8402.559055,106.5792191,716.4046092,0.148769589,2,1,2,1024642.047,1411839.7859999998,1019911.936,1414116.356,290.02385439999995
1029872.292,1409331.865,9365.15748,987142.8571,7077146.095,8588.582677,105.4059005,755.6889577000001,0.1394831819999999,2,1,2,1024710.679,1411625.123,1019829.809,1413940.957,295.2024266
1048005.773,1405288.265,9362.204724,1278857.143,6073427.94,8730.314961,136.5978613,648.7177026,0.210565953,0,0,1,1053066.8490000002,1403011.306,1057454.457,1401031.24,389.32148880000005
1067266.36,1426820.8930000002,7590.551181,963000.0,5198642.126,7597.440945,126.86825729999998,684.8833506,0.18524068,2,1,2,1063169.023,1429112.585,1059653.779,1430752.851,287.0944889
1067294.068,1426810.042,7604.330709000001,964285.7143,5297079.32,8029.527559,126.8074406,696.5871847,0.182041018,2,1,2,1063232.385,1429080.201,1059654.796,1430752.981,307.3921111
1067321.273,1426796.128,7585.629921,923000.0,5907660.95,8175.19685,121.6774361,778.7963572000001,0.156237808,1,1,1,1063332.775,1429052.3490000002,1059652.914,1430749.6530000002,266.8091683
1048141.128,1405574.5480000002,9362.204724,1327285.7140000002,7037741.03,8498.031496,141.7706356,751.7183438,0.188595418,0,1,1,1053202.02,1403281.336,1057573.704,1401369.384,470.5119776000001
1048543.617,1406433.971,9362.204724,1284714.2859999998,7057643.771000001,8761.811023999999,137.2234771,753.8442043,0.1820316139999999,0,0,0,1053587.618,1404169.5990000002,1057961.375,1402210.1619999998,387.095298
1017581.177,1465972.627,9889.76378,333857.1429,9763026.368,8098.425197,33.75784804,987.184991,0.034196071,1,1,1,1012317.402,1468122.832,1007719.321,1470193.689,316.2870387
1017562.799,1465928.388,9686.023622,1263857.143,7122643.031,7861.220472,130.48255840000002,735.3526389,0.177442157,1,1,1,1012049.567,1467730.341,1007543.82,1469761.437,233.84527430000003
1018139.36,1466895.205,10099.40945,1318857.143,7444584.355,7850.393701000001,130.5875506,737.1306602000001,0.177156585,1,1,1,1012947.431,1469427.6830000002,1008261.881,1471549.459,216.9643193
1097334.16,1410709.2969999998,6940.944881999999,753142.8571,4223799.737,8044.291339,108.5072522,608.5338247999999,0.17830932,1,0,1,1093730.739,1412185.364,1090529.899,1413628.86,311.6190958
1024060.699,1506336.13,7012.795276000001,538714.2857,5287973.437,7790.354331,76.81876692,754.0464579,0.1018753769999999,1,1,1,1020321.443,1508050.8069999998,1017119.479,1509542.978,223.5690822
1024439.054,1507234.6090000002,6911.417323000001,904142.8571,5209316.83,7447.834645999999,130.818733,753.7262745,0.1735626539999999,1,1,1,1020786.182,1509364.64,1017596.965,1510829.836,248.701229
1024420.111,1507187.326,7012.795276000001,785571.4286,5015549.086,7785.433070999999,112.0197293,715.1997012,0.156627204,1,1,1,1020618.28,1508931.815,1017436.34,1510369.429,256.08218250000004
1091519.623,1408098.809,6230.314961,772142.8571,3871962.23,8067.913386,123.9331979,621.4713469,0.199419005,0,0,0,1088291.915,1409561.936,1085442.39,1410845.02,254.1428965
1091547.338,1408087.975,6230.314961,681857.1429,4552285.383,8261.811023999999,109.4418416,730.6669746,0.149783479,0,0,0,1088329.708,1409533.094,1085441.707,1410845.229,173.7500269
1030426.06,1493267.271,9299.212598,1206857.143,6281571.936000001,7578.740156999999,129.7805734,675.4950347,0.192126613,1,1,1,1035203.927,1491091.405,1039502.789,1489130.631,325.4643361
1030834.818,1494173.146,9272.637795,1207857.143,6436431.722,7581.692913,130.26036059999998,694.1316877,0.187659435,1,1,1,1035733.717,1491947.171,1039955.599,1489995.41,271.250042
1013900.348,1536231.272,12438.97638,1967857.143,11006281.93,7243.110235999999,158.2008907,884.8221586000001,0.1787939969999999,0,1,0,1007085.017,1536995.204,1000980.179,1537937.51,223.8274156
1013911.119,1536251.549,9872.047244,1731428.571,11011810.26,7148.622047,175.38698190000002,1115.453562,0.157233782,1,1,0,1019128.939,1534191.586,1023529.224,1532198.1090000002,276.61909039999995
1021774.719,1436619.7880000002,9681.102362,1116285.7140000002,4403066.122,8086.614173000001,115.3056411,454.8104087,0.253524631,2,1,2,1026669.535,1434229.033,1031053.377,1432215.553,271.2381372
1021757.389,1436581.681,9771.653543,1111857.143,4490844.85,8443.897638,113.78393,459.5788041,0.247583067,2,1,2,1026511.714,1434023.691,1030951.22,1431995.321,294.48814080000005
1024026.204,1417968.706,9968.503937,1013571.429,5658678.876,7977.362204999999,101.6773866,567.6557798,0.179118033,1,1,1,1029370.384,1415538.184,1033969.192,1413378.114,306.976238
1078360.653,1445817.227,9698.818898,1306000.0,7884937.946,8939.96063,134.65557130000002,812.9791916,0.165632248,2,1,2,1083256.281,1443553.678,1087675.874,1441518.031,245.6905142
1078415.047,1445789.37,9697.834646,1225428.571,6362613.33,7139.763779999999,126.3610503,656.0859782000001,0.19259831,2,1,2,1083249.66,1443534.667,1087677.943,1441516.073,301.17861800000003
1102586.292,1447183.939,6632.874016,897714.2857,5499958.851,9281.496063,135.3431836,829.1969421,0.163222,1,1,0,1106357.206,1445721.9730000002,1109459.607,1444288.978,90.41668066
1058294.6609999998,1401240.245,10070.86614,1403142.8569999998,7489979.063999999,8735.23622,139.3269295,743.7273972999999,0.187336019,0,0,1,1052822.409,1403782.9719999998,1048087.096,1405937.986,324.73814550000003
1057772.274,1400120.665,9893.700787,1403714.2859999998,7329291.646000001,8710.629921,141.87959750000002,740.8038512,0.1915211389999999,1,0,1,1052327.355,1402613.4119999998,1047529.966,1404718.647,400.750062
1028933.996,1407744.043,9874.015748,1111428.571,6023393.932,8653.543307,112.5609478,610.0247443,0.1845186589999999,0,0,0,1023695.81,1410070.522,1019069.383,1412330.725,292.4456802
1038977.602,1435552.322,9864.173228,1406285.7140000002,7795752.778,8189.96063,142.5649856,790.3098007,0.180391266,2,1,2,1043606.988,1433000.054,1048039.864,1430930.4219999998,251.6428961
1038936.549,1435571.676,9722.440945,1695714.2859999998,6926325.536,8508.858268,174.41240269999997,712.406028,0.2448216269999999,2,1,2,1043857.814,1433350.316,1048222.609,1431327.699,299.3690939
1076367.007,1441534.1930000002,9739.173228,1143285.7140000002,8458708.547,9010.826772,117.3904281,868.5242935,0.135160788,2,1,2,1081394.512,1439114.269,1085632.857,1437110.63,604.6191412000001
1076421.405,1441506.343,10002.95276,1247000.0,4922713.666999999,7308.070866,124.66319,492.1260538,0.253315566,2,1,2,1081155.663,1439179.571,1085683.913,1437105.716,604.6191412000001
1011225.635,1532524.638,10357.28346,1330142.857,5097600.932,7251.968504,128.4258427,492.1754772,0.26093507,0,0,1,1005331.418,1533311.8590000002,1000394.682,1534046.4740000002,233.4762266
1102356.884,1395384.685,10389.76378,1061714.2859999998,8051365.163,8554.133858,102.1884913,774.932456,0.131867611,0,0,1,1096752.16,1397614.832,1091903.281,1399987.279,258.7551421
1011250.235,1532517.367,9881.889764,1316000.0,5097604.991,7209.645668999999,133.1729084,515.8532541000001,0.25816045,0,0,0,1005134.26,1533878.8569999998,1000485.842,1534650.8280000002,191.4496328
1148594.648,1433351.475,9161.417323,1023571.429,6022479.432,7109.251969,111.7263184,657.3742053,0.169958476,2,1,2,1153278.019,1430895.448,1157507.33,1428958.0880000002,2.988095701
1109264.37,1413784.657,9833.661417,1453285.7140000002,7491439.386,7315.944881999999,147.78683669999998,761.8158758999999,0.193992855,1,0,1,1104547.239,1415965.574,1100097.729,1417928.564,93.05953821
1109245.556,1413737.471,9645.669291,1471142.8569999998,7711635.003,7759.84252,152.518484,799.4919553999999,0.1907692539999999,1,0,1,1104680.02,1415894.639,1100115.119,1417957.421,312.5000484
1109223.655,1413693.934,9765.748031,1450857.1430000002,7677107.641,7468.503937,148.5658997,786.1259183999999,0.1889848639999999,0,0,1,1104485.163,1415699.2659999998,1100018.208,1417739.994,129.4830132
1023971.285,1417993.4640000002,9953.740157,1093571.429,6018774.931,8584.645669,109.8653784,604.6747088,0.181693358,0,1,0,1029202.573,1415619.157,1033969.195,1413374.591,239.8214657
1023998.996,1417982.619,9958.661417,1110857.143,5269442.816000001,8353.346457,111.5468331,529.1316367,0.21081112,0,1,0,1029266.078,1415589.145,1033970.469,1413388.627,190.3690771
1025666.956,1510132.0180000002,6468.503937,689000.0,5281537.984,9219.488189,106.516129,816.5006987,0.130454425,2,1,2,1021525.491,1511985.738,1018693.253,1513285.075,193.6905062
1068004.888,1450535.562,8223.425197,1320857.143,6735128.947000001,7721.456693000001,160.6212875,819.0174757999999,0.196114603,0,0,1,1062806.662,1452047.0469999998,1058490.3490000002,1453930.559,241.9643232
1068023.753,1450582.799,9765.748031,1326142.857,6934753.109,7894.685039,135.79531780000002,710.1097721,0.191231445,0,0,1,1062916.292,1452374.388,1058548.54,1454260.7240000002,250.1786101
1097312.263,1410665.742,6257.874016,660714.2857,3796526.671,8183.070866,105.5812699,606.6799462,0.174031251,1,0,1,1093888.846,1411796.2319999998,1091149.469,1413058.719,211.19050890000003
1068042.617,1450630.035,9969.488189,1319571.429,6719699.432999999,7694.881890000001,132.3610002,674.0265203,0.196373579,1,0,1,1063139.524,1452633.156,1058687.9740000002,1454597.302,316.9762395
1023864.816,1417614.0369999998,9958.661417,773142.8571,6251088.967,8564.96063,77.63521870000001,627.7037349999999,0.123681308,0,1,1,1028960.194,1414986.166,1033681.418,1412757.6619999998,353.17862610000003
1023919.232,1417586.2119999998,9987.204724,1008142.857,5661422.376,8026.574803,100.9434456,566.8675602999999,0.1780723619999999,0,1,1,1029028.177,1415006.5369999998,1033698.303,1412788.622,246.0833714
1023892.024,1417600.125,9959.645669,1111142.857,5648712.374,8373.031496,111.5644968,567.1599735,0.1967072819999999,0,1,1,1028978.439,1414986.632,1033690.344,1412783.211,166.7619306
1007354.913,1481701.515,7133.858268000001,746428.5714,6871784.717999999,8413.385827,104.6318196,963.2634207999998,0.108622229,1,1,0,1010802.482,1479762.958,1014033.423,1478269.065,54.15477029
1007375.426,1481691.8069999998,7127.952756000001,807857.1429,6237881.12,8217.519685,113.3364895,875.1294142999999,0.1295082619999999,1,1,0,1011263.714,1480395.543,1014396.226,1479000.725,137.7408943
1075428.231,1488664.9030000002,8971.456693,1151571.429,9727580.446,9222.440945,128.3594703,1084.281046,0.118382103,1,0,0,1079925.892,1486263.624,1083905.424,1484413.4319999998,301.6190943
1075214.523,1491303.507,9886.811024,1234285.7140000002,10173722.92,9172.244094,124.8416412,1029.01966,0.121320948,0,0,0,1080285.52,1488213.61,1084672.296,1486168.091,230.6071785
1067410.175,1449167.27,9835.137795,1576285.7140000002,6044170.209,7894.685039,160.27083169999997,614.5486047,0.260794395,1,0,1,1062307.31,1451205.3909999998,1058043.493,1453075.9130000002,290.4643307
1067432.627,1449213.915,9827.755906,1584714.2859999998,6004854.453,7792.322834999999,161.2488447,611.009727,0.263905528,0,0,1,1062631.601,1451412.573,1058173.846,1453376.157,239.9167038
1089304.754,1419664.6069999998,9795.275591,1136571.429,5761294.796,7823.818898,116.0326137,588.170771,0.197277082,2,1,2,1084602.384,1422543.878,1080207.0,1424673.312,276.96432860000004
1067451.489,1449261.1519999998,9836.614173,1282428.571,6698860.7870000005,7895.669290999999,130.37296659999998,681.0128636,0.1914398,0,0,1,1062789.356,1451699.265,1058305.853,1453697.3069999998,194.7262206
1089182.067,1419725.6509999998,9790.354331,1387000.0,7089010.977999999,7532.480315000001,141.6700513,724.0811454,0.195654938,2,1,2,1094411.406,1417452.8180000002,1098876.537,1415493.58,175.627153
1089177.841,1419767.2219999998,9793.307087,1142142.857,5868082.432,7897.637795000001,116.6248385,599.1931408,0.194636471,2,1,2,1094540.989,1417789.4230000002,1099066.448,1415911.383,370.0000573
1087160.835,1424831.329,8255.905512000001,923428.5714,6458698.214,8956.692912999999,111.850671,782.3125161,0.142974411,2,1,2,1082634.0890000002,1426753.1930000002,1078917.177,1428460.8369999998,523.7500811000001
1087105.92,1424856.0869999998,7936.023622,946714.2857,4511552.853,7417.322834999999,119.2932797,568.4903508,0.209842224,2,1,2,1082488.783,1426809.425,1078920.4740000002,1428469.591,523.7500811000001
1023573.579,1416490.0280000002,9949.80315,1107285.7140000002,5471206.347,8376.968504,111.2871981,549.8808634,0.202384199,0,1,1,1028726.676,1414399.546,1033431.22,1412216.0369999998,167.5714545
1023549.457,1416500.284,9950.787402,1109857.143,5695677.381,8596.456693,111.5346051,572.3845915,0.194859552,0,1,1,1028737.454,1414353.248,1033395.547,1412135.23,368.7619618000001
1023600.787,1416476.117,9954.724409,1008428.571,5489434.35,7998.031496,101.3015057,551.4401126,0.183703549,0,1,1,1028841.884,1414296.04,1033391.759,1412130.844,98.19049139
1023152.101,1416212.648,9956.692913,1012714.286,5828682.902000001,8070.866142,101.7119132,585.4035022,0.173746677,0,1,1,1028438.867,1413734.519,1033104.837,1411515.741,159.39288180000003
1005670.247,1439386.626,9598.425197,1200714.2859999998,7035858.517000001,8653.543307,125.0949256,733.0221753,0.1706563999999999,1,1,1,1010325.318,1436590.272,1014751.919,1434610.5159999998,452.7500701
1005642.543,1439397.489,9809.055118,1185285.7140000002,7038904.267999999,8675.19685,120.8358705,717.5924881,0.168390657,1,1,1,1010838.326,1437795.94,1015261.002,1435731.132,467.2619771000001
1023179.606,1416267.987,9764.76378,1104285.7140000002,6022386.432,8684.055118,113.0888303,616.7467609,0.183363477,0,1,1,1028369.543,1413793.938,1033134.021,1411567.42,285.65520289999995
1023167.397,1416238.49,9949.80315,1119857.143,5819692.901000001,8386.811023999999,112.5506833,584.9053306,0.19242547,0,1,1,1028344.785,1413773.118,1033113.157,1411529.6830000002,165.3571684
1148617.079,1433398.004,6994.094488,827142.8571,4682209.725,7570.866142,118.2630373,669.4518829,0.176656516,1,1,1,1153243.429,1430898.008,1157476.204,1428937.5469999998,84.76191788
1035191.114,1414682.573,10108.26772,1353142.8569999998,5528117.557999999,8191.929134,133.8649604,546.8906951,0.244774617,1,1,0,1029753.242,1417342.101,1025342.208,1419392.06,348.3687047
1035225.224,1414755.701,10060.03937,1336714.2859999998,6274182.495,8446.850394,132.8736635,623.6737516,0.213049953,0,0,1,1030116.952,1417820.998,1025611.195,1419958.3390000002,427.7139551
1035208.42,1414720.67,7507.874016,1002428.571,4230257.333000001,8641.732283,133.5169676,563.4427701000001,0.2369663339999999,0,0,0,1031260.421,1416803.864,1027807.074,1418433.434,188.9524102
1064692.129,1417169.279,7221.456693000001,921000.0,4370468.51,8366.141732,127.5365953,605.2059433,0.210732556,2,1,2,1061198.003,1418997.822,1057951.051,1420502.991,858.9763234
1064664.92,1417183.185,7069.881890000001,896000.0,4195075.649,7709.645668999999,126.7347905,593.3728052,0.213583753,3,1,3,1061868.92,1418560.3069999998,1058664.281,1420138.697,345.2500534
1064637.712,1417197.092,6970.472441,902428.5714,4268400.994,8132.874016,129.4644773,612.3546187000001,0.211420757,2,1,2,1061058.863,1419048.122,1057980.265,1420564.002,209.1905086
1035242.027,1414790.731,7507.874016,973285.7143,4806807.601,8823.818898,129.6353285,640.2355169,0.202480689,1,0,1,1031244.614,1417456.655,1028061.145,1418966.989,195.5952684
997152.3483,1473776.49,10011.81102,1285571.429,7601451.022000001,8157.480315000001,128.4054828,759.2483521,0.169121846,1,1,1,1002409.068,1471265.571,1007052.589,1469159.726,381.5714876
1010473.622,1530079.561,7566.929134,991857.1429,7035539.66,7239.173228000001,131.07789499999998,929.7747522,0.140978118,1,0,1,1006058.434,1530442.012,1002514.068,1530931.488,300.63099889999995
1129236.856,1380756.754,12326.77165,1733714.2859999998,8716585.409,8427.165354,140.6462563,707.1263794,0.198898331,2,1,2,1136064.972,1376919.796,1141717.155,1374371.059,290.01194960000004
1010484.39,1530099.841,7384.84252,966142.8571,6665102.52,7228.346457,130.8278213,902.538206,0.144955438,0,0,1,1006209.262,1531107.561,1002613.971,1531669.82,227.77384480000003
1011081.803,1531356.322,10198.8189,1348857.1430000002,5365527.33,7264.763779999999,132.2562109,526.0930098,0.251393211,0,0,1,1005190.848,1531973.254,1000202.501,1532735.282,239.1428942
1011096.673,1531379.07,10357.28346,1335571.429,5460340.845,7257.874016,128.9499735,527.1981658,0.244594883,0,0,1,1005346.68,1532596.299,1000270.522,1533372.229,218.238129
1140850.35,1389659.246,9568.897638,1799142.8569999998,6862011.597999999,8236.220471999999,188.0198666,717.1162089,0.262188839,0,1,1,1135108.22,1392373.659,1130859.409,1394243.675,530.5921456
1140856.943,1389677.0,9864.173228,1857000.0,7041424.125,8231.299213,188.2570345,713.838247,0.26372506,1,1,1,1135460.438,1393190.992,1130952.847,1395209.507,517.7123817
1140843.255,1389638.436,10011.81102,1885142.857,7185821.779,8247.047244,188.2918937,717.73446,0.262342,1,1,1,1134785.6509999998,1391543.854,1130211.562,1393584.7869999998,614.1568411000001
1057787.558,1400146.4819999998,10070.86614,1396000.0,7489502.623,8511.811023999999,138.6176701,743.6800885,0.18639422,0,0,1,1052470.06,1402902.735,1047677.508,1405005.32,512.9405556
1058309.946,1401266.06,10070.86614,1405428.571,7744501.282000001,8467.519685,139.55389250000002,769.0005182,0.18147438,0,0,1,1053048.219,1404065.646,1048245.644,1406157.366,511.4643649
1022883.8,1415632.949,9879.92126,1005571.429,5114551.291999999,8024.606298999999,101.7792958,517.6712603999999,0.196609902,0,1,1,1028174.573,1413125.259,1032831.234,1410921.738,249.42861
1022895.506,1415659.38,9874.015748,1103142.857,5359327.329,8413.385827,111.7218045,542.7707901,0.2058360669999999,0,1,1,1028124.213,1413125.738,1032819.626,1410897.022,190.0119342
1022911.305,1415688.289,9874.015748,1108857.143,5653222.875,8661.417323,112.300524,572.5353309999999,0.196146016,0,1,1,1028181.005,1413132.372,1032833.786,1410927.419,230.988131
1021444.38,1435911.6819999998,9635.826772,1365857.1430000002,5719536.313999999,8217.519685,141.74778930000002,593.5698565,0.238805572,1,1,0,1026436.229,1433790.674,1030840.639,1431758.201,309.3333812
1021427.555,1435876.6430000002,9771.653543,1367285.7140000002,5889065.007,8641.732283,139.9236791,602.6682158,0.2321736489999999,1,1,0,1026246.137,1433446.36,1030690.862,1431437.773,215.9405096
1000076.369,1499666.631,10679.13386,1402142.8569999998,9211525.211,7679.133858,131.2974325,862.5723147,0.152216145,0,0,0,1005244.959,1496686.207,1010021.302,1494495.1430000002,206.7381272
1086956.865,1398299.291,13530.51181,1358714.2859999998,9574655.577,7685.03937,100.4185433,707.6343977999999,0.14190738,0,0,1,1094070.145,1395368.2219999998,1100289.871,1392491.209,384.3929166
1086975.738,1398324.495,13734.25197,1378000.0,10393545.06,8229.330709,100.3330945,756.7609131,0.132582289,0,0,0,1093943.535,1395435.32,1100321.748,1392544.064,384.4048214
1086994.61,1398349.699,13671.25984,1675571.429,12089773.8,8443.897638,122.5615962,884.3203874,0.138594109,0,0,0,1093936.623,1395579.354,1100343.075,1392618.763,384.4048214
1087260.335,1398711.738,13482.28346,1536857.1430000002,10336553.4,7860.236220000001,113.9908642,766.6767595,0.148681779,0,0,1,1094347.648,1395805.542,1100506.298,1392901.353,384.4048214
1087278.706,1398733.88,13631.88976,1388000.0,10253282.96,8327.755906,101.8200722,752.1541865,0.1353712759999999,0,0,1,1094243.854,1395822.46,1100530.179,1392934.921,384.3929166
1087297.579,1398759.083,13586.61417,1683000.0,12020878.87,8568.897638,123.8719212,884.7589780999999,0.140006402,0,1,1,1094271.143,1396079.9219999998,1100648.855,1393210.727,384.3929166
1087534.246,1399078.718,13309.05512,1352857.1430000002,9584049.317,7700.787402,101.6493756,720.1149316000001,0.141157156,0,0,1,1094467.697,1396244.955,1100719.027,1393390.8909999998,384.3929166
1087553.119,1399103.9219999998,13169.29134,1327285.7140000002,9658133.792,8219.488189,100.786419,733.3829546000001,0.137426727,0,0,1,1094591.874,1396226.936,1100732.446,1393431.519,384.4048214
1087771.8,1400146.431,13597.44094,1405142.8569999998,9504685.245,7692.913386,103.33877259999998,699.005444,0.147836864,0,0,0,1094985.163,1397183.196,1101235.3490000002,1394266.435,384.4048214
1087744.585,1400160.321,13784.44882,1397428.571,10077727.71,8200.787402,101.3771816,731.093992,0.138665045,0,0,0,1094726.846,1397044.931,1101133.999,1394221.9119999998,384.3929166
1022605.313,1415036.015,9673.228346,976000.0,5864658.408,8060.03937,100.8970289,606.2772631,0.166420605,0,1,1,1027921.503,1412499.3909999998,1032566.815,1410354.938,217.7262242
1009770.633,1494232.3930000002,10456.69291,1363428.571,9742574.115,7840.551181,130.3881239,931.7070125,0.139945414,1,0,1,1004517.363,1496682.816,1000036.245,1498731.754,301.96433239999993
1000418.285,1499593.996,10649.6063,1400714.2859999998,9152092.297,7841.535433,131.52733030000002,859.3831583999998,0.153048531,0,0,1,1005588.924,1496899.561,1010420.541,1494648.165,298.22623660000005
1000145.07,1499636.279,10478.34646,1402000.0,9192305.208,7667.322834999999,133.79973700000002,877.2667755000001,0.15251887,0,0,1,1005542.216,1497223.917,1010242.912,1495075.711,155.0123256
1000100.465,1499656.315,10661.41732,1389000.0,9182720.302,7916.338583,130.2828656,861.3038982999999,0.151262366,0,0,1,1005708.522,1497499.54,1010401.275,1495322.874,295.52385530000004
1000308.324,1500795.198,10649.6063,1409428.571,9216484.474,7651.574803,132.3456034,865.4295957,0.152924749,0,1,1,1005697.781,1497815.873,1010564.936,1495645.5180000002,188.6547911
1142107.991,1391958.051,9716.535433,2078571.429,8481039.622000001,8363.188976000001,213.9210465,872.8460551000001,0.2450845089999999,1,1,1,1146053.792,1389263.6430000002,1150425.312,1387309.529,591.6080281000001
1142114.586,1391975.803,9716.535433,2022000.0,8293783.355,8363.188976000001,208.0988655,853.5741377999999,0.24379706,0,1,1,1146460.897,1390159.5780000002,1150838.971,1388201.82,610.7500945
1142121.181,1391993.556,9716.535433,2077857.143,8357860.734,8341.535433,213.8475342,860.1688114,0.248611123,1,1,1,1146802.042,1391095.262,1151248.144,1389132.28,565.071516
1000326.251,1500814.2969999998,10649.6063,1469571.429,9839025.094,7868.110235999999,137.99302880000002,923.886275,0.149361488,0,0,1,1005886.464,1498094.498,1010658.299,1495907.334,258.047659
1000343.668,1500830.3269999998,10585.62992,1430285.7140000002,9241147.561,7666.338583,135.11578669999997,872.9898579,0.154773604,0,0,1,1006049.842,1498262.136,1010778.175,1496130.914,192.7738394
1000361.594,1500849.426,10679.13386,1420142.8569999998,9789641.348,7823.818898,132.9829625,916.7074295,0.1450658719999999,0,0,0,1006238.188,1498589.425,1010950.275,1496481.3590000002,266.3571841
1022617.018,1415062.445,9874.015748,1106000.0,6160553.453,8419.291339,112.0111643,623.9157006,0.179529324,0,1,1,1027829.564,1412527.184,1032539.059,1410287.781,283.0357581
1022628.723,1415088.876,9874.015748,1104857.143,6513380.007999999,8662.401575,111.89542040000002,659.6485335,0.169628847,0,1,1,1027858.3,1412498.82,1032533.245,1410287.12,228.416702
1022326.333,1414436.004,9879.92126,1006142.857,5886048.411,8081.692913,101.8371332,595.7586357000001,0.170936898,0,1,1,1027577.127,1411884.269,1032249.305,1409666.231,241.44329130000003
1022338.038,1414462.435,9874.015748,1114571.429,5948265.421,8400.590551000001,112.8792436,602.4160353999999,0.187377555,0,1,1,1027550.276,1411888.725,1032213.098,1409589.64,250.6571816
1149687.88,1435751.6069999998,6768.700787000001,806571.4286,4559046.706,7525.590551,119.1619269,673.54827,0.176916685,1,1,1,1154378.909,1433256.013,1158671.528,1431332.135,86.4285848
1149706.219,1435795.67,6583.661417,796428.5714,4412060.183,7506.889764,120.9704632,670.1529594,0.18051172,1,1,1,1154650.513,1433817.815,1158853.552,1431933.644,79.72620281
1022350.245,1414491.934,9874.015748,1107714.2859999998,5967733.424,8645.669291,112.1847801,604.3876753,0.185617253,0,1,1,1027516.521,1411911.698,1032242.952,1409669.21,248.4428956
1037588.317,1458288.035,11583.66142,1202571.429,9250482.622,8098.425197,103.8161757,798.5801974999999,0.130000939,2,1,2,1043305.376,1455705.664,1048560.633,1453371.159,653.0421646000001
1037639.618,1458263.8069999998,12032.48031,1499714.2859999998,9250477.824,7846.456693000001,124.6388314,768.7922675,0.162122899,2,1,2,1043839.092,1455453.866,1049265.202,1453034.763,134.190497
1029102.816,1408144.687,9879.92126,1005857.143,5858597.907000001,8027.559055,101.8082145,592.9802225,0.171689056,0,0,1,1023936.806,1410691.301,1019353.483,1412921.4230000002,1259.6458300000002
1088037.239,1418973.688,9982.283465,1093142.857,5298633.011,7886.811024,109.5082965,530.8037013000001,0.20630658,1,0,1,1093546.45,1416481.555,1098299.496,1414295.7680000002,309.1786193
