gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,batch_frac_classification,well_family_relationship,frac_seasoning,OilPeakRate
7353.346457,798332.5,3446472.0330000003,10617.12598,108.567236,468.694363,0.231637597,4.317088473,1.5,1,1,20.0,112.71430320000002
8977.362205,791857.1429,3282349.151,8951.771654,88.20599245,365.6251219,0.241247078,4.145127919,2.0,2,2,38.0,202.2976504
9589.566929,979571.4286,6847863.786,9329.724409,102.1497045,714.0952075,0.143047739,6.990673254,2.0,0,1,42.0,408.7262537
9736.220472,988714.2857,4756415.248,9350.393701,101.5501126,488.5278904,0.207869632,4.810707519,2.0,0,1,18.0,576.3786606000001
9589.566929,906714.2857,4783005.502,9314.96063,94.55216199,498.7717941000001,0.189569986,5.275096662,2.0,0,0,18.0,498.8786486000001
6312.007874,92428.57143,4871878.087,9326.771654,14.64329153,771.8428406,0.018971856,52.70965473,1.5,0,1,25.0,277.7738525
6251.968504,675571.4286,5078452.155,9194.88189,108.0573947,812.2965034,0.133027034,7.517268997,1.5,0,1,33.0,281.95242460000003
6479.330709000001,649857.1429,4815897.245,9312.007874,100.2969554,743.2707886,0.134939993,7.410701411000001,1.5,0,1,22.0,260.7262308
8792.322834999999,783571.4286,4052578.222,8924.212598,89.1199565,460.9223636,0.19335134,5.171932098,2.0,2,2,69.0,175.50002719999998
7029.527559,692857.1429,2088346.323,9321.850394,98.56382766,297.0820309,0.331773104,3.014108095,1.5,0,0,88.0,140.4718471
7137.795276000001,680000.0,3486109.9680000003,9310.03937,95.26751241,488.4015068,0.195059825,5.126632306,1.5,0,1,88.0,195.714316
7012.795276000001,709142.8571,2621236.406,9327.755906,101.1212832,373.7791141,0.270537543,3.696344649,1.5,0,1,83.0,167.1908989
6751.968504,698285.7143,4240538.632,8369.094487999999,103.4195752,628.0447887,0.164669108,6.072784457000001,1.5,2,2,33.0,162.9166919
5239.173228000001,506000.0,3135162.973,8974.409448999999,96.58012399,598.4079618,0.161395119,6.195974256,1.0,0,1,66.0,171.8039948
5238.188976,513571.4286,3383506.595,8805.11811,98.04370001,645.9306088999999,0.151786738,6.588190867000001,1.0,1,1,61.0,86.3817594
5238.188976,508714.2857,3135517.997,9360.23622,97.11644387,598.5881783,0.1622425019999999,6.163613024,1.0,0,1,88.0,119.4730344
5259.84252,613428.5714,4112753.291,8764.76378,116.62489309999998,781.9156706,0.149152776,6.704534942,1.0,0,1,75.0,83.42858434
5239.173228000001,518857.1429,2958860.041,9707.677165,99.03416441,564.7570547,0.1753571089999999,5.702648758,1.0,1,1,62.0,203.0008251
5238.188976,626428.5714,3585222.8880000003,9681.102362,119.588769,684.4393938999999,0.17472514,5.72327485,1.0,0,1,35.0,203.3944759
6445.866142,771714.2857,4621374.429,8813.976378,119.7223567,716.9516599,0.166988046,5.9884526110000005,1.5,0,1,123.0,112.3809698
6794.291339,553142.8571,3966091.9,9070.866142,81.41288467,583.7388628,0.139467988,7.170104157000001,1.5,2,2,48.0,128.55954369999998
6994.094488,811285.7143,5089058.585,8798.228346,115.99581840000002,727.6222238,0.159417641,6.272831501000001,1.5,0,1,107.0,108.5476358
6781.496063,810714.2857,4797528.635,8937.992126000001,119.5479992,707.4439903,0.168985815,5.917656466,1.5,0,1,68.0,107.77382620000002
8781.496062999999,922571.4286,6022178.289,8231.299213,105.0585711,685.7804463,0.153195635,6.527601119,2.0,2,2,18.0,235.464719
7175.19685,621857.1429,4331247.23,9432.086614,86.66760729,603.6415892000001,0.143574613,6.965019667000001,1.5,2,0,22.0,178.3690752
9799.212598,955964.9286,4702499.228,8564.96063,97.55527997,479.8854174,0.203288694,4.919112707,2.0,2,2,47.0,301.5119514
9710.629921,1004121.857,4648388.719,9276.574803,103.4043996,478.6907499,0.216015036,4.629307376,2.0,2,2,16.0,429.5833998
7992.125984,706270.1602,693485.6073,9265.748031,88.37074911,86.77110555,1.01843521,0.981898495,1.5,0,1,38.0,134.1785922
8068.897637999999,705428.5714,6953941.374,9336.614173,87.42564389,861.8204972000001,0.101442985,9.857754074,1.5,0,0,62.0,172.2024076
7437.992126,518857.1429,3013725.99,8554.133858,69.75768918,405.1800458,0.172164671,5.8083926020000005,1.5,2,2,19.0,171.0289947
8137.795276000001,1836571.429,4393412.942,8976.377953,225.6841523,539.8775458,0.41802841,2.392181907,1.5,2,2,20.0,371.9631528
8564.96063,955428.5714,4421041.327,8908.464567,111.5508422,516.177659,0.216109396,4.627286078,1.5,0,1,74.0,240.262763
6899.606298999999,808000.0,5105645.802,8989.173228,117.1081312,739.9908893999999,0.15825618,6.318868567000001,1.5,1,1,68.0,195.2381255
7473.425197,745571.4286,1373610.2130000002,8572.834646,99.76301481,183.7992857,0.5427823860000001,1.842358975,1.5,0,0,143.0,204.333365
10914.37008,1008571.429,6866584.467,9200.787402,92.40766268,629.1324572999999,0.146881093,6.808228226000001,2.0,0,1,51.0,486.1219006
7925.19685,325000.0,1464021.727,8557.086614,41.00844511,184.7300142,0.221991241,4.504682236,1.5,0,1,66.0,182.511933
7334.645668999999,759142.8571,1393155.716,8553.149606,103.5009585,189.9417884,0.544908834,1.835169366,1.5,0,1,70.0,162.0595489
9421.259843,950000.0,4886819.352,9395.669291,100.835771,518.7012599999999,0.194400474,5.14402037,2.0,2,1,31.0,416.3095882
8562.992126000001,945571.4286,4553794.419,8797.244094,110.425353,531.7994401999999,0.207644734,4.8159179530000005,1.5,0,1,53.0,315.642906
7290.354331,728428.5714,1485194.73,8020.669290999999,99.91675828,203.7205138,0.490459976,2.038902355,1.5,2,2,75.0,118.0833516
8122.047243999999,899142.8571,3991605.642,8778.543307,110.7039679,491.4531425,0.2252584389999999,4.439345327,1.5,0,1,61.0,250.5952769
9716.535433,971428.5714,4949507.266,9244.094488,99.97684649,509.3901319,0.196267733,5.095081008999999,2.0,1,0,26.0,531.3691299
8919.291339,673142.8571,5102558.718,9188.976378,75.47044172,572.0811805,0.131922609,7.580201831,2.0,2,1,29.0,237.1905129
8105.314961,978571.4286,7038975.125,8817.913386,120.732067,868.4394325999999,0.139021862,7.193113267,1.5,0,1,126.0,159.16669130000002
7991.141731999999,682857.1429,6919237.238,9267.716535,85.45176218,865.8634109,0.098689656,10.1327742,1.5,0,1,64.0,273.36908989999995
7912.401575,689428.5714,7064187.723999999,9324.80315,87.13265687,892.7994437000001,0.097594883,10.24643889,1.5,0,1,36.0,139.55954540000002
7601.377953,738285.7143,5481479.527000001,8514.76378,97.12524741,721.1165607999999,0.134687307,7.424604622,1.5,2,2,62.0,278.5079796
7560.03937,714000.0,5440582.771000001,9829.724409,94.44395261,719.6500579,0.131235941,7.619863823999999,1.5,2,0,49.0,183.6666951
7855.314961,778000.0,5725998.339,9219.488189,99.0412229,728.9330049,0.135871503,7.359895037,1.5,0,1,47.0,349.69053030000003
7821.850394,783142.8571,5775806.489,9213.582677,100.1224541,738.419453,0.1355902169999999,7.375163338999999,1.5,0,1,55.0,305.38099960000005
7884.84252,782142.8571,5933247.393999999,9218.503937,99.1957487,752.4877484,0.131823739,7.58588708,1.5,1,0,46.0,327.5238602
9427.165354,866000.0,6729776.28,9072.834646,91.86218417,713.8706097,0.128681841,7.771104248999999,2.0,0,1,30.0,389.3452984
9589.566929,882285.7143,6817583.424,9061.023622,92.00475066,710.9375715,0.129413263,7.727183285,2.0,0,1,35.0,326.58338389999994
9428.149606,865428.5714,6701477.335,9028.543307,91.79198544,710.7945477000001,0.129139968,7.743536042000001,2.0,0,1,32.0,284.4619488
7104.330709000001,723142.8571,3621071.81,9199.80315,101.7890195,509.6992185,0.199704092,5.007408667,1.5,0,0,15.0,423.3104103
7805.118109999999,819428.5714,5589485.757999999,9261.811024,104.98605659999998,716.1308361,0.1466017819999999,6.821199495,1.5,0,0,42.0,130.964306
7802.165354000001,834000.0,5596088.39,9286.417323,106.8934023,717.2481146,0.149032671,6.709938117,1.5,0,1,42.0,171.5952647
7771.653543,845571.4286,5789356.812999999,9247.047244,108.80199740000002,744.9324369,0.146056195,6.846679792000001,1.5,0,1,64.0,284.9786155
7765.748031,823714.2857,5728441.802999999,9250.0,106.0701793,737.6548634,0.1437937769999999,6.954403854,1.5,0,1,58.0,193.479395
6874.015748000001,776285.7143,5493553.291,9303.149606,112.9304533,799.1767100999999,0.141308489,7.076715685,1.5,2,2,8.0,243.5238472
8887.795276,809857.1429,4288567.973,8585.629921,91.12013922,482.5232625,0.188840925,5.295462306,2.0,0,1,56.0,189.7541345
7532.480315000001,763285.7143,3756906.82,9003.937007999999,101.3325867,498.760921,0.203168657,4.922019041,1.5,0,1,92.0,160.5238344
7088.582676999999,722142.8571,3529357.558,8992.125984,101.8740826,497.89326280000006,0.204610285,4.887339843,1.5,0,1,89.0,145.6071654
7532.480315000001,763428.5714,3736447.185,8980.314961,101.3515521,496.0447328,0.20431938,4.894298334,1.5,0,1,47.0,191.5357439
7360.236220000001,767092.6429,3524142.545,9325.787402,104.2211989,478.808348,0.2176678819999999,4.594155058,1.5,0,1,50.0,414.0333153
7245.078740000001,775677.0714,3582732.5539999995,9342.519685,107.06261440000002,494.5056752,0.2165043189999999,4.618845505,1.5,0,1,53.0,400.9130341
7805.118109999999,859000.0,5995987.714,9286.417323,110.0559899,768.2122972,0.143262468,6.980195243,1.5,0,0,79.0,125.0456543
7305.118109999999,162571.4286,1139589.331,9296.259843,22.25445586,155.9987551,0.142657907,7.009776202,1.5,0,0,85.0,126.1650989
7393.700787000001,808000.0,5652994.433999999,9274.606299,109.2822151,764.5690023,0.1429330969999999,6.996280241,1.5,0,1,82.0,127.0238292
7580.708661,838000.0,5827206.342,9263.779528,110.5437549,768.6888657000001,0.143808191,6.953706852000001,1.5,0,0,65.0,123.9139081
7429.133858,839000.0,5805024.732000001,9271.653543,112.93375729999998,781.3864768999999,0.1445299609999999,6.91898061,1.5,0,1,89.0,142.2976411
7455.708661,841428.5714,5827376.103999999,9246.062992,112.8569543,781.599224,0.144392357,6.925574317000001,1.5,0,1,89.0,151.9984362
7109.251969,623208.2857,2947948.04,9393.700787,87.66158359,414.6636035,0.211404094,4.730277352,1.5,0,1,26.0,494.0195209
7226.377953,650040.0,3039732.042,9384.84252,89.95377826,420.6439328,0.213847797,4.676223066,1.5,0,1,25.0,306.0635394
7195.866142,777543.2857,3505341.042,9404.527559,108.054162,487.1326083000001,0.221816729,4.508226239,1.5,0,1,10.0,299.22623680000004
7240.15748,777634.2143,3565837.552,9386.811024,107.4057044,492.5082861000001,0.2180789789999999,4.585494679,1.5,0,1,14.0,271.55956580000003
8137.795276000001,815571.4286,5801319.493,9189.96063,100.2201949,712.885898,0.140583781,7.113196085,1.5,0,1,36.0,209.72622290000004
8747.047244,906285.7143,6130852.127,9196.850394,103.6104744,700.9053405000001,0.147823776,6.764811616,2.0,0,0,71.0,170.5357407
8747.047244,913285.7143,6198183.031,9200.787402,104.4107444,708.6028985,0.147347329,6.786685627000001,2.0,0,1,55.0,203.6309839
8747.047244,903428.5714,6202817.531,9203.740157,103.2838335,709.1327345,0.145648097,6.865863807999999,2.0,0,1,71.0,201.1924915
4679.133858,535285.7143,2536807.893,9312.007874,114.3984614,542.1533065,0.211007588,4.739166066,1.0,0,1,36.0,128.7143056
4679.133858,525285.7143,2470591.882,9140.748031,112.2613138,528.0019673,0.212615332,4.703329665,1.0,0,1,63.0,178.8571705
4700.787402,547714.2857,3774917.084,8594.488189,116.51543429999998,803.0393127,0.145093064,6.892128218,1.0,2,2,71.0,196.1786018
10121.06299,954908.1429,7751744.212,8047.244094,94.34860188,765.9021802,0.12318623,8.117790459,2.0,1,1,43.0,166.05915269999997
10042.32283,943857.1429,6838396.606000001,8919.291339,93.98793072,680.9576548,0.138023165,7.245160623999999,2.0,2,2,58.0,338.7500524
10097.44094,1684428.571,6513599.96,8584.645669,166.8173729,645.0743307999999,0.258601784,3.866949345,2.0,2,2,29.0,292.9869501
10092.51969,465857.1429,8208311.175,8138.779528,46.15865586,813.3064320000001,0.0567543229999999,17.6198032,2.0,1,1,25.0,323.73814530000004
10043.30709,953571.4286,7219785.236,8809.055118,94.94595957,718.8653272999999,0.132077534,7.57131036,2.0,2,2,38.0,372.9524387
10091.53543,1250571.429,8573202.636,7986.220472,123.92281,849.5439265000001,0.145869809,6.855428199,2.0,2,0,59.0,65.35834345
10102.3622,1249142.857,9138104.283,8788.385827,123.6485915,904.5512424,0.136696061,7.315499769,2.0,2,0,43.0,247.6801971
10043.30709,1246714.2859999998,8292644.473999999,8604.330709,124.13384109999998,825.6886304999999,0.150339773,6.651599784,2.0,2,0,35.0,155.9841511
7379.921259999999,984571.4286,4655214.256,9331.692913,133.4121861,630.7945698,0.211498628,4.728163058,1.5,1,1,56.0,229.5357498
8969.488189,921285.7143,6647626.636,9221.456693,102.7132981,741.137788,0.138588667,7.215597217000001,2.0,0,1,24.0,284.1429011
8969.488189,910428.5714,6642698.004,9245.07874,101.5028452,740.5882994,0.137057047,7.296231921,2.0,0,0,49.0,224.9643205
8969.488189,916571.4286,6645922.374,9200.787402,102.1877067,740.9477813999999,0.137914856,7.25085047,2.0,0,0,73.0,210.7016199
7536.417323000001,952142.8571,5698213.846,9132.874016,126.3389242,756.0905404,0.1670949669999999,5.984620694,1.5,0,0,22.0,203.5357458
7536.417323000001,953000.0,5686045.975,9129.92126,126.4526577,754.4759972,0.167603288,5.966470068,1.5,0,1,46.0,150.0714518
4975.393701,669983.5714,4360910.175,9263.779528,134.6594082,876.4954971000001,0.153633885,6.508980758,1.0,2,2,75.0,237.6786082
8653.543307,556285.7143,4712388.228999999,8291.338583,64.28415443,544.5616971,0.118047514,8.471165281000001,2.0,2,2,21.0,253.0559915
7151.574803,633285.7143,5045517.233,9243.110236,88.55192482,705.5113554999999,0.125514528,7.967205196,1.5,0,0,113.0,175.7405034
6873.031496,691000.0,4153777.369,8228.346457,100.5378777,604.3588438999999,0.166354607,6.011255237,1.5,2,2,56.0,233.05360750000003
7152.559055,655857.1429,4998444.095,9243.110236,91.69545303,698.832971,0.131212259,7.621239091,1.5,0,0,112.0,194.9047921
7558.070866,1003428.571,4216830.272,9328.740157,132.76252490000002,557.9241511,0.237958017,4.202421968,1.5,1,1,52.0,179.1905039
8775.590551000001,826285.7143,6119926.84,9047.244094,94.15727745,697.3806268999999,0.13501562,7.406550462999999,2.0,2,1,72.0,148.3079595
9603.346457,985000.0,4692229.369,9196.850394,102.5684124,488.6035706999999,0.209921537,4.763684639,2.0,2,0,41.0,404.7619674
7008.858268000001,567714.0714,2690707.416,9233.267717,80.99950801,383.9009598,0.2109906369999999,4.73954681,1.5,0,1,14.0,178.97621819999998
7103.346457,602109.1429,2892470.9480000003,9406.496063,84.76415258,407.1983487,0.2081642839999999,4.803898067,1.5,0,1,22.0,351.09965750000003
7536.417323000001,958714.2857,3648058.422,9321.850394,127.2108808,484.0573797,0.262801242,3.805157048,1.5,0,0,15.0,233.4718615
7536.417323000001,950857.1429,3715917.432,9306.102362,126.168324,493.06152689999993,0.255887586,3.90796605,1.5,0,0,18.0,215.3571762
9864.173228,1731857.1430000002,8546952.644,9173.228346,175.57043080000005,866.4641675,0.202628611,4.935137219,2.0,0,0,48.0,272.51194689999994
9515.748031,1068428.571,7649693.672,9053.149606,112.2800402,803.8983007,0.139669458,7.159761426,2.0,2,1,31.0,259.2976592
9426.181102,960285.7143,5577303.125,8118.110235999999,101.874312,591.6821526000001,0.172177429,5.807962195,2.0,2,0,167.0,252.50242000000003
9642.716535,1034000.0,7550809.93,9052.165354,107.2311932,783.0583739,0.136938952,7.302524111,2.0,2,2,32.0,287.7738541
4975.393701,668817.1429,4077213.631,9862.204724,134.42496880000002,819.4755785,0.1640377969999999,6.096155989,1.0,2,2,56.0,152.8095475
7168.307087,692344.1429,3101999.98,9351.377953,96.58405178,432.7381546,0.223192826,4.48043074,1.5,0,1,16.0,277.6071858
6955.708661,716893.0,3230123.0,9194.88189,103.065415,464.3844585,0.221939846,4.505725401,1.5,0,1,32.0,184.9405048
10092.51969,1108000.0,7174822.682,8065.944881999999,109.7842793,710.9049974999999,0.154428904,6.475471734,2.0,1,1,76.0,122.5119237
7580.708661,861285.7143,5770462.31,8608.267717,113.6154617,761.2035453999999,0.1492576619999999,6.699823548,1.5,2,2,86.0,216.4710652
7580.708661,861285.7143,5774121.048,9392.716535,113.6154617,761.6861835,0.149163086,6.704071544,1.5,0,1,47.0,226.8214637
7625.984251999999,861285.7143,5781007.109,9258.858268,112.9409248,758.0670137999999,0.14898541,6.712066638,1.5,0,1,57.0,217.9643194
7526.574803,861285.7143,5769838.25,9387.795276,114.4326253,766.5954835,0.149273806,6.69909898,1.5,0,1,67.0,248.9524195
7627.952756000001,861285.7143,5857786.74,9252.952756,112.9117788,767.9369455,0.147032617,6.801212005,1.5,0,1,82.0,212.6083662
7676.181102,861285.7143,5729002.017999999,9399.606299,112.2023703,746.3349211,0.1503378269999999,6.651685872000001,1.5,0,1,58.0,257.7976589
7560.03937,869428.5714,4005300.263,9177.165354,115.0031804,529.798863,0.217069511,4.606819231,1.5,0,1,63.0,176.46431299999998
7378.937008,845000.0,4077082.619,9029.527559,114.5151394,552.5298041,0.20725604,4.824949845,1.5,0,1,74.0,167.6071688
7453.740156999999,911000.0,4176332.456,9173.228346,122.2205203,560.3002476,0.218133975,4.58433859,1.5,0,1,56.0,202.0000313
6667.322835,966000.0,6365113.628,9447.834646,144.8857396,954.6730803,0.151764769,6.5891445420000005,1.5,2,2,110.0,246.5714667
9440.944882,1401428.571,6102143.909,9105.314961,148.4415584,646.3488543999999,0.2296616719999999,4.354231127,2.0,2,2,30.0,317.25798560000004
8610.23622,999857.1429,6060728.64,9263.779528,116.1242406,703.898068,0.164973092,6.061594582000001,1.5,0,1,67.0,534.4524637000001
8608.267717,997285.7143,6015453.502,9276.574803,115.8520793,698.7995379,0.165787287,6.0318256,1.5,0,1,66.0,368.0952951
8531.496062999999,978285.7143,5851738.418,9258.858268,114.6675457,685.8982732000001,0.167178648,5.981625135,1.5,0,1,66.0,433.0476861000001
10042.32283,957142.8571,6639089.456,8697.834646,95.31090296,661.1109367,0.14416779,6.936362118,2.0,2,2,80.0,272.6905184
9446.850394,999142.8571,6969973.543,8860.23622,105.7646534,737.8092436000001,0.143349591,6.975952931,2.0,2,1,12.0,268.57147010000006
7212.598425,703861.1429,3070193.975,9350.393701,97.58773487,425.6709987,0.229256245,4.3619313360000005,1.5,0,1,12.0,311.1563974
7296.259843000001,677839.6429,2924292.453,9345.472441,92.90234414,400.7933538,0.23179612,4.314136069,1.5,0,1,40.0,280.5131387
7269.685039,705688.1429,3125141.484,9362.204724,97.07272585,429.8867787,0.225809982,4.428502187,1.5,0,1,20.0,314.10877880000004
7191.929134,697600.2143,2993050.463,9211.614173,96.99764852,416.1679582,0.233073322,4.290495332,1.5,0,0,31.0,248.6667052
7388.779528,765285.7143,4572445.72,9163.385827,103.5740357,618.8363995,0.16736901,5.974821735,1.5,0,1,48.0,289.08337810000006
7388.779528,755142.8571,4550002.085,9189.96063,102.2012978,615.7988702,0.165965387,6.025352742000001,1.5,0,1,20.0,295.5940083
7831.692913,960857.1429,6648881.029,9203.740157,122.6883068,848.9711104,0.144514113,6.9197394,1.5,0,0,73.0,237.9762273
7815.944881999999,946142.8571,6590658.96,9211.614173,121.0529081,843.2325278999999,0.143558158,6.965818016,1.5,0,1,101.0,290.7381402
7565.944881999999,1090285.7140000002,5570442.529,9249.015748,144.10436919999998,736.2520631,0.195726948,5.109158504,1.5,0,1,61.0,176.7381226
7565.944881999999,1094000.0,5496569.517000001,9227.362205,144.5952908,726.4881787,0.199033233,5.024286579,1.5,0,1,47.0,289.8095687
7565.944881999999,1085285.7140000002,5487827.885,9256.889764,143.4435132,725.3327867,0.197762346,5.056574331,1.5,0,0,73.0,184.5765592
9752.952756,1220142.857,7248326.646000001,9095.472441,125.1049695,743.1930438999999,0.1683344189999999,5.940555732999999,2.0,0,1,13.0,196.0952684
9606.299213,1205000.0,7171004.884,9106.299213,125.4385246,746.4898526000001,0.168037816,5.951041397000001,2.0,0,1,28.0,212.82146150000003
9554.133858,1196000.0,8380119.106000001,9404.527559,125.1814155,877.1197087000002,0.142718735,7.0067885510000005,2.0,2,0,23.0,364.3810088
10879.92126,626857.1429,6846554.774,8442.913386,57.61596319,629.2834856000001,0.0915580409999999,10.9220336,2.0,2,2,67.0,257.595278
10934.05512,752714.2857,6944392.634,9082.677165,68.84127413,635.1159345,0.108391666,9.225801564,2.0,2,2,62.0,236.2857509
10582.67717,556142.8571,6944391.158,9565.944882,52.55218963,656.2036287999999,0.080085186,12.48670385,2.0,2,2,83.0,308.9762383
10068.89764,1251428.571,8558771.396,8187.007874,124.28655220000002,850.0206978,0.146215913,6.8392008870000005,2.0,2,0,68.0,204.7619365
10042.32283,1246000.0,9043274.9,8699.80315,124.0748799,900.5162498999999,0.137781944,7.257845024,2.0,2,0,68.0,308.4286192
6997.047243999999,891285.7143,5139362.367,9237.204724,127.3802624,734.5044542,0.1734234039999999,5.766234422999999,1.5,2,0,20.0,361.6667226
10042.32283,1523428.571,12001290.19,8933.070866,151.7008163,1195.071139,0.126938733,7.877816142,2.0,2,0,19.0,322.5845737
10307.08661,1309285.7140000002,8020726.456,9822.834646,127.0277202,778.1759052,0.163237797,6.126032208,2.0,0,1,95.0,306.976238
10307.08661,1342857.1430000002,7450307.915,9500.984252,130.2848412,722.833541,0.180241831,5.548101639,2.0,0,1,100.0,186.7143146
10454.72441,1345428.571,7868447.051,9534.448819,128.69096480000002,752.6211827999999,0.1709903569999999,5.848283007,2.0,0,1,121.0,273.5000423
10504.92126,1381142.8569999998,7530094.177,8305.11811,131.4757934,716.815861,0.183416412,5.452074808,2.0,1,1,169.0,349.1548159
10602.3622,1370857.1430000002,7377369.701,9772.637795,129.2973317,695.8232098,0.185819228,5.3815743970000005,2.0,0,1,83.0,438.0595916
10533.46457,1360571.429,7674990.414,9060.03937,129.1665643,728.6292525,0.1772733719999999,5.641005133999999,2.0,1,1,151.0,348.297673
10159.44882,1345428.571,7566191.837999999,8363.188976000001,132.4312564,744.7443235000001,0.1778211019999999,5.623629525,2.0,0,1,138.0,245.4167046
10307.08661,1335857.143,7874264.35,9137.795276,129.60569679999998,763.9660598999999,0.169648501,5.894540739,2.0,0,1,91.0,193.6393157
10307.08661,1345428.571,7622741.751,8642.716535,130.53432279999998,739.5631798,0.176501922,5.665660677000001,2.0,0,1,100.0,172.0500266
10307.08661,1341857.143,8127386.401000001,9525.590551,130.1878206,788.5241199,0.165103156,6.056819419,2.0,0,1,107.0,222.3143201
10602.3622,1371428.571,7780722.573,9766.732283,129.3512281,733.8668896,0.176259796,5.673443542999999,2.0,0,1,163.0,369.3929143
10454.72441,1362285.7140000002,7447703.915,8637.795276,130.3033596,712.3768759999999,0.182913517,5.467064535,2.0,0,1,118.0,105.5476354
10173.22835,1336428.571,7402594.847999999,9076.771654,131.3672048,727.6544471,0.18053515,5.53908754,2.0,0,1,64.0,267.166708
10464.56693,1356714.2859999998,7639045.908,8319.88189,129.648393,729.9915955,0.177602583,5.630548737000001,2.0,0,1,113.0,197.0476495
10318.89764,1351142.8569999998,7422453.672999999,8329.724409,130.9386821,719.306842,0.1820345289999999,5.493463281,2.0,0,1,117.0,336.4286235
10307.08661,1332000.0,7398042.645,9076.771654,129.2314744,717.7627318,0.180047624,5.55408607,2.0,0,1,106.0,356.9286267
10466.53543,1366714.2859999998,7549041.823,8630.905512000001,130.5794352,721.2550772999999,0.181044736,5.523496682,2.0,0,1,115.0,279.7738528
10602.3622,1358714.2859999998,7230310.107000001,9821.850394,128.1520344,681.9527542999999,0.187919227,5.321435258999999,2.0,0,1,131.0,408.5953013
7399.606298999999,994857.1429,5886366.161,9564.96063,134.4473074,795.4972092999999,0.169010407,5.916795393999999,1.5,2,2,12.0,358.2345793
7439.96063,952714.2857,5863910.347999999,9584.645669,128.053673,788.1641637,0.162470814,6.154951632,1.5,2,2,22.0,279.2214718
9507.874016,1341857.143,7467917.025,8391.732283,141.1311446,785.4455172999999,0.179682921,5.5653592220000005,2.0,2,2,18.0,521.0953187
7389.763779999999,876142.8571,5640705.147000001,9505.905512,118.5616866,763.3133230000001,0.155325059,6.438111206,1.5,2,2,17.0,260.5000403
9455.708661,1204142.857,7477435.502,9062.007874,127.3455962,790.7853097,0.161036876,6.209757802,2.0,0,0,46.0,139.63533909999998
9455.708661,1205571.429,7391674.357999999,9045.275591,127.4966765,781.7155352999999,0.163098558,6.131262058,2.0,0,1,99.0,187.0825686
9603.346457,1230285.7140000002,7437987.627,9061.023622,128.1101041,774.5203884,0.165405722,6.045740059,2.0,0,1,46.0,152.1706585
7082.677165000001,930571.4286,4472355.192,8898.622047,131.386961,631.4498159,0.208071897,4.806031063,1.5,0,1,63.0,200.10717380000003
6960.629921,930000.0,4482492.563,9058.070866,133.6085973,643.9780039,0.207473852,4.819884476,1.5,0,1,63.0,165.16669219999997
9820.866142,1416000.0,6367037.103999999,9250.0,144.1828022,648.3172678,0.222395437,4.49649513,2.0,2,0,21.0,352.1548164
7587.598425,999672.8571,6140682.45,9623.031496,131.7508915,809.3051459,0.162795075,6.142691987999999,1.5,2,2,93.0,388.2381553
7031.496063,1013674.286,6175169.956,9158.464567,144.1619645,878.21566,0.164153261,6.091868012000001,1.5,2,2,103.0,252.0595628
9654.527559,1235142.857,8491635.719,9372.047244,127.9340547,879.5495860999999,0.145454056,6.875023136,2.0,2,0,85.0,344.9611645
9411.417323,1189714.2859999998,7013492.014,9065.944882,126.4118086,745.2110318,0.169632229,5.89510616,2.0,0,1,103.0,281.1159165
9456.692913,1194285.7140000002,7175510.587,9090.551181,126.28999640000002,758.7758905000001,0.166439127,6.008202644,2.0,0,0,87.0,302.2254436
9455.708661,1215857.143,7095015.753,9040.354331,128.5844548,750.3420428,0.171367786,5.835402452,2.0,0,1,111.0,257.3123414
9455.708661,1218428.571,7133501.89,9050.19685,128.8563994,754.4121911000001,0.170803708,5.854673845,2.0,0,1,113.0,198.6091577
9458.661417,1223428.571,7124930.757,9052.165354,129.3447897,753.270515,0.171710942,5.823740694,2.0,0,1,49.0,153.03176969999998
9549.212598,1296285.7140000002,6683802.165,8786.417323,135.7479165,699.932282,0.1939443569999999,5.156118047,2.0,2,2,56.0,287.1190921
7478.346457,1020000.0,6359363.496,9436.023622,136.3937878,850.3702701,0.1603934109999999,6.234670094,1.5,0,0,47.0,249.8452768
7566.929134,964428.5714,5578524.673,9176.181102,127.4530994,737.2243844,0.172882371,5.784279767,1.5,0,1,44.0,260.5845641
7803.149606,983000.0,5724797.826,9175.19685,125.974773,733.6521937000001,0.171709121,5.823802467999999,1.5,0,1,70.0,356.1679123
7521.653543,675428.5714,5739883.387999999,9385.826772,89.79788387,763.1145672,0.117672873,8.498135304,1.5,0,1,19.0,174.1166936
7506.889764,1061285.7140000002,6415591.6,9397.637795,141.37489,854.6271228,0.165422892,6.045112559,1.5,0,1,43.0,161.2123265
7492.125984,1034571.429,5929768.382,9168.307087,138.08783119999998,791.4667205,0.1744707989999999,5.731618154,1.5,0,1,65.0,234.5357506
8983.267717,1143857.143,6503060.328,9157.480315,127.3319664,723.9081071,0.175895207,5.685203233999999,2.0,0,1,39.0,209.5531787
8983.267717,1135571.429,6554892.705,9125.0,126.40961670000002,729.6779871,0.173240277,5.772329719,2.0,0,1,40.0,187.2916957
7255.905512,681285.7143,1440073.854,9114.173228,93.89396171,198.4692126,0.473090816,2.113759064,1.5,2,0,15.0,106.1071593
7380.905512,1266285.7140000002,5789370.836,9177.165354,171.56237969999998,784.3713522,0.218725964,4.57193094,1.5,2,2,36.0,256.7024207
